t_loc_time,t_data_time,x,y,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,e_loc_time,e_data_time,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12
2023-02-02 16:30:05.730,2023-02-02 16:30:05.761,41.378058639803086,2.097282314025082,16,2,2,2,301,2,0,0,1,197,1,1,2023-01-19 12:56:57.027,2023-01-19 12:56:57.053,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:30:06.737,2023-02-02 16:30:06.756,41.377943763312246,2.097136256942625,16,2,2,2,283,2,0,0,1,197,1,1,2023-01-19 12:56:58.025,2023-01-19 12:56:58.037,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:30:08.719,2023-02-02 16:30:08.742,41.37770836197591,2.0968525117258,16,2,2,2,247,2,0,0,1,197,1,1,2023-01-19 12:56:59.994,2023-01-19 12:57:00.006,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:30:09.727,2023-02-02 16:30:09.739,41.377584536749886,2.0967113758124696,16,2,2,2,230,2,0,0,1,197,1,1,2023-01-19 12:57:00.998,2023-01-19 12:57:01.010,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:30:10.733,2023-02-02 16:30:10.743,41.37744751692886,2.096582589715084,16,2,2,2,212,2,0,0,1,197,1,1,2023-01-19 12:57:01.999,2023-01-19 12:57:02.035,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:30:21.797,2023-02-02 16:30:21.807,41.37579282777477,2.095129108921311,16,2,2,2,638,2,0,0,1,197,1,1,2023-01-19 12:57:13.009,2023-01-19 12:57:13.026,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:22.808,2023-02-02 16:30:22.818,41.37563070165335,2.0950240900485624,16,2,2,2,617,2,0,0,1,197,1,1,2023-01-19 12:57:14.016,2023-01-19 12:57:14.027,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:24.826,2023-02-02 16:30:24.840,41.37529489882166,2.0948450579672384,16,2,2,2,577,2,0,0,1,197,1,1,2023-01-19 12:57:16.008,2023-01-19 12:57:16.018,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:25.840,2023-02-02 16:30:25.851,41.37512158719992,2.0947538896031115,16,2,2,2,557,2,0,0,1,197,1,1,2023-01-19 12:57:17.018,2023-01-19 12:57:17.033,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:27.827,2023-02-02 16:30:27.838,41.374771731356226,2.0945898633330393,16,2,2,2,516,2,0,0,1,197,1,1,2023-01-19 12:57:18.995,2023-01-19 12:57:19.017,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:28.847,2023-02-02 16:30:28.861,41.37459711257374,2.0945146833281307,16,2,2,2,474,2,0,0,1,197,1,1,2023-01-19 12:57:20.011,2023-01-19 12:57:20.026,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:30.855,2023-02-02 16:30:30.865,41.374234483173694,2.0943759179569787,16,2,2,2,454,2,0,0,1,197,1,1,2023-01-19 12:57:22.015,2023-01-19 12:57:22.028,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:32.859,2023-02-02 16:30:32.877,41.373870168417405,2.0942415236486984,16,2,2,2,390,2,0,0,1,197,1,1,2023-01-19 12:57:24.004,2023-01-19 12:57:24.050,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:34.874,2023-02-02 16:30:34.895,41.373497708561004,2.094134675571483,16,2,2,2,368,2,0,0,1,197,1,1,2023-01-19 12:57:26.001,2023-01-19 12:57:26.012,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:40.878,2023-02-02 16:30:40.881,41.373312707039624,2.0940945285026014,16,2,2,2,327,2,0,0,1,197,1,4,2023-01-19 12:57:27.008,2023-01-19 12:57:27.040,16.0,2.0,2.0,2.0,327.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:41.884,2023-02-02 16:30:41.892,41.373312707039624,2.0940945285026014,16,2,2,2,327,2,0,0,1,197,1,4,2023-01-19 12:57:27.008,2023-01-19 12:57:27.040,16.0,2.0,2.0,2.0,327.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:51.956,2023-02-02 16:30:51.976,41.370461101177376,2.092538301405276,16,2,2,2,705,2,0,0,1,197,1,1,2023-01-19 12:57:43.023,2023-01-19 12:57:43.053,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:53.963,2023-02-02 16:30:53.973,41.37013821626306,2.092249797102395,16,2,2,2,684,2,0,0,1,197,1,1,2023-01-19 12:57:45.038,2023-01-19 12:57:45.041,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:56.971,2023-02-02 16:30:56.983,41.36965523044371,2.0918050597467213,16,2,2,2,619,2,0,0,1,197,1,1,2023-01-19 12:57:48.026,2023-01-19 12:57:48.038,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:30:57.989,2023-02-02 16:30:58.006,41.369490197274814,2.091662255447609,16,2,2,2,597,2,0,0,1,197,1,1,2023-01-19 12:57:49.027,2023-01-19 12:57:49.045,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:00.009,2023-02-02 16:31:00.020,41.369152510369915,2.0913860789646055,16,2,2,2,554,2,0,0,1,197,1,1,2023-01-19 12:57:51.032,2023-01-19 12:57:51.041,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:02.024,2023-02-02 16:31:02.040,41.36880309353649,2.0911409558938594,16,2,2,2,510,2,0,0,1,197,1,1,2023-01-19 12:57:53.039,2023-01-19 12:57:53.045,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:04.015,2023-02-02 16:31:04.024,41.3684529682884,2.0909304917336673,16,2,2,2,444,2,0,0,1,197,1,1,2023-01-19 12:57:55.014,2023-01-19 12:57:55.028,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:06.038,2023-02-02 16:31:06.049,41.36810268195407,2.0907398075171266,16,2,2,2,423,2,0,0,1,197,1,1,2023-01-19 12:57:57.020,2023-01-19 12:57:57.054,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:23.093,2023-02-02 16:31:23.101,41.36596684883792,2.0900007466819153,16,2,2,2,177,2,0,0,1,197,1,4,2023-01-19 12:58:09.007,2023-01-19 12:58:09.017,16.0,2.0,2.0,2.0,177.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:24.099,2023-02-02 16:31:24.104,41.36596684883792,2.0900007466819153,16,2,2,2,177,2,0,0,1,197,1,4,2023-01-19 12:58:09.007,2023-01-19 12:58:09.017,16.0,2.0,2.0,2.0,177.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:25.104,2023-02-02 16:31:25.107,41.36596684883792,2.0900007466819153,16,2,2,2,177,2,0,0,1,197,1,4,2023-01-19 12:58:09.007,2023-01-19 12:58:09.017,16.0,2.0,2.0,2.0,177.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:26.112,2023-02-02 16:31:26.116,41.36596684883792,2.0900007466819153,16,2,2,2,177,2,0,0,1,197,1,4,2023-01-19 12:58:09.007,2023-01-19 12:58:09.017,16.0,2.0,2.0,2.0,177.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:27.108,2023-02-02 16:31:27.249,41.36435878565891,2.089503274440949,16,2,2,2,885,2,0,0,1,197,1,1,2023-01-19 12:58:18.010,2023-01-19 12:58:18.217,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:29.113,2023-02-02 16:31:29.121,41.363965445682055,2.0893821956397383,16,2,2,2,840,2,0,0,1,197,1,1,2023-01-19 12:58:20.004,2023-01-19 12:58:20.028,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:31.124,2023-02-02 16:31:31.137,41.36363649830875,2.08928014233492,16,2,2,2,822,2,0,0,1,197,1,1,2023-01-19 12:58:22.009,2023-01-19 12:58:22.024,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:32.129,2023-02-02 16:31:32.139,41.363448948025,2.089219136443895,16,2,2,2,802,2,0,0,1,197,1,1,2023-01-19 12:58:23.011,2023-01-19 12:58:23.023,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:34.145,2023-02-02 16:31:34.158,41.363075778566866,2.089099588769527,16,2,2,2,738,2,0,0,1,197,1,1,2023-01-19 12:58:25.008,2023-01-19 12:58:25.046,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:35.146,2023-02-02 16:31:35.154,41.36288580656235,2.0890400324358525,16,2,2,2,738,2,0,0,1,197,1,1,2023-01-19 12:58:26.018,2023-01-19 12:58:26.026,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:37.168,2023-02-02 16:31:37.176,41.36250782428293,2.0889202238314644,16,2,2,2,695,2,0,0,1,197,1,1,2023-01-19 12:58:28.021,2023-01-19 12:58:28.040,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:38.181,2023-02-02 16:31:38.194,41.362320008819054,2.0888603375116297,16,2,2,2,673,2,0,0,1,197,1,1,2023-01-19 12:58:29.025,2023-01-19 12:58:29.061,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:39.191,2023-02-02 16:31:39.209,41.36213405018011,2.0888015088582965,16,2,2,2,652,2,0,0,1,197,1,1,2023-01-19 12:58:30.025,2023-01-19 12:58:30.051,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:31:40.207,2023-02-02 16:31:40.220,41.36194823412415,2.0887428468717055,16,2,2,2,630,2,0,0,1,197,1,1,2023-01-19 12:58:31.051,2023-01-19 12:58:31.063,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:02.295,2023-02-02 16:32:02.323,41.35756665112389,2.08842030486003,16,2,2,2,117,2,0,0,1,197,1,1,2023-01-19 12:58:52.998,2023-01-19 12:58:57.052,16.0,2.0,2.0,2.0,51.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:09.363,2023-02-02 16:32:09.375,41.35627309622726,2.0889966114596423,16,2,2,1,1013,2,0,0,1,197,1,1,2023-01-19 12:59:00.036,2023-01-19 12:59:00.055,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:10.373,2023-02-02 16:32:10.384,41.35609463127606,2.0891003653615288,16,2,2,1,991,2,0,0,1,197,1,1,2023-01-19 12:59:01.027,2023-01-19 12:59:01.068,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:14.377,2023-02-02 16:32:14.391,41.35538722172589,2.0895375925379636,16,2,2,1,905,2,0,0,1,197,1,1,2023-01-19 12:59:05.027,2023-01-19 12:59:05.040,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:15.390,2023-02-02 16:32:15.405,41.35521200645733,2.089646737129489,16,2,2,1,883,2,0,0,1,197,1,1,2023-01-19 12:59:06.022,2023-01-19 12:59:06.052,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:17.407,2023-02-02 16:32:17.419,41.35485804404136,2.0898627133103296,16,2,2,1,840,2,0,0,1,197,1,1,2023-01-19 12:59:08.026,2023-01-19 12:59:08.060,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:18.437,2023-02-02 16:32:18.448,41.35468031299165,2.0899712058982685,16,2,2,1,818,2,0,0,1,197,1,1,2023-01-19 12:59:09.046,2023-01-19 12:59:09.075,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:20.420,2023-02-02 16:32:20.431,41.354332979584264,2.0901836698136163,16,2,2,1,774,2,0,0,1,197,1,1,2023-01-19 12:59:11.024,2023-01-19 12:59:11.040,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:22.440,2023-02-02 16:32:22.451,41.353990512844724,2.0903998313326446,16,2,2,1,732,2,0,0,1,197,1,1,2023-01-19 12:59:13.030,2023-01-19 12:59:13.048,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:24.433,2023-02-02 16:32:24.472,41.353646004986004,2.090603028401284,16,2,2,1,669,2,0,0,1,197,1,1,2023-01-19 12:59:15.017,2023-01-19 12:59:15.070,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:25.456,2023-02-02 16:32:25.472,41.35347333548748,2.0907038137197502,16,2,2,1,669,2,0,0,1,197,1,1,2023-01-19 12:59:16.032,2023-01-19 12:59:16.061,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:27.453,2023-02-02 16:32:27.467,41.353131265325366,2.090896858402783,16,2,2,1,628,2,0,0,1,197,1,1,2023-01-19 12:59:18.022,2023-01-19 12:59:18.041,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:30.470,2023-02-02 16:32:30.493,41.352610789406484,2.0911629704100125,16,2,2,1,566,2,0,0,1,197,1,1,2023-01-19 12:59:21.024,2023-01-19 12:59:21.047,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:32.508,2023-02-02 16:32:32.520,41.35225070901631,2.0913389141524092,16,2,2,1,503,2,0,0,1,197,1,1,2023-01-19 12:59:23.059,2023-01-19 12:59:23.070,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:34.497,2023-02-02 16:32:34.509,41.351885691111136,2.091499113137139,16,2,2,1,482,2,0,0,1,197,1,1,2023-01-19 12:59:25.039,2023-01-19 12:59:25.064,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:38.501,2023-02-02 16:32:38.532,41.35114224276942,2.0917563093964007,16,2,2,1,396,2,0,0,1,197,1,1,2023-01-19 12:59:29.005,2023-01-19 12:59:29.024,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:32:40.527,2023-02-02 16:32:40.538,41.35076476238899,2.0918459857035563,16,2,2,1,353,2,0,0,1,197,1,1,2023-01-19 12:59:31.014,2023-01-19 12:59:31.034,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:33:16.733,2023-02-02 16:33:16.747,41.3439839484824,2.0912314355835844,16,2,2,2,892,2,0,0,1,197,1,1,2023-01-19 13:00:06.995,2023-01-19 13:00:07.017,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:33:17.739,2023-02-02 16:33:17.748,41.34380296764149,2.0911399228717706,16,2,2,2,892,2,0,0,1,197,1,1,2023-01-19 13:00:07.997,2023-01-19 13:00:08.008,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:33:19.756,2023-02-02 16:33:19.763,41.343433367981,2.0909587559177156,16,2,2,2,849,2,0,0,1,197,1,1,2023-01-19 13:00:10.015,2023-01-19 13:00:10.023,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:33:21.770,2023-02-02 16:33:21.778,41.343066528542906,2.0907473619478436,16,2,2,2,805,2,0,0,1,197,1,1,2023-01-19 13:00:12.009,2023-01-19 13:00:12.021,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:33:22.775,2023-02-02 16:33:22.795,41.34288768727374,2.090631387612201,16,2,2,2,782,2,0,0,1,197,1,1,2023-01-19 13:00:13.014,2023-01-19 13:00:13.027,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,1.0,197.0,1.0,1.0
2023-02-02 16:34:31.161,2023-02-02 16:34:31.253,41.3348095060654,2.076873265473738,16,2,2,1,1635,2,0,0,1,197,1,1,2023-01-19 13:01:21.006,2023-01-19 13:01:21.086,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:32.175,2023-02-02 16:34:32.183,41.33475134175261,2.0766453951025636,16,2,2,1,1615,2,0,0,1,197,1,1,2023-01-19 13:01:22.010,2023-01-19 13:01:22.016,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:34.178,2023-02-02 16:34:34.184,41.33463969895432,2.076166926654448,16,2,2,1,1594,2,0,0,1,197,1,1,2023-01-19 13:01:24.006,2023-01-19 13:01:24.007,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:35.184,2023-02-02 16:34:35.211,41.33459537590292,2.0759225774901653,16,2,2,1,1573,2,0,0,1,197,1,1,2023-01-19 13:01:25.001,2023-01-19 13:01:25.014,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:36.195,2023-02-02 16:34:36.202,41.33455865239174,2.0756758448547914,16,2,2,1,1552,2,0,0,1,197,1,1,2023-01-19 13:01:26.007,2023-01-19 13:01:26.017,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:38.206,2023-02-02 16:34:38.230,41.33452466046129,2.075181058500014,16,2,2,1,1510,2,0,0,1,197,1,1,2023-01-19 13:01:28.019,2023-01-19 13:01:28.022,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:39.241,2023-02-02 16:34:39.255,41.33452065589888,2.07493212,16,2,2,1,1489,2,0,0,1,197,1,1,2023-01-19 13:01:29.037,2023-01-19 13:01:29.048,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:41.218,2023-02-02 16:34:41.237,41.33453853651502,2.0744369049809603,16,2,2,1,1448,2,0,0,1,197,1,1,2023-01-19 13:01:31.000,2023-01-19 13:01:31.017,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:42.225,2023-02-02 16:34:42.234,41.33455582533252,2.0741888222774465,16,2,2,1,1427,2,0,0,1,197,1,1,2023-01-19 13:01:32.003,2023-01-19 13:01:32.017,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:44.242,2023-02-02 16:34:44.248,41.334595869364975,2.0737004440969358,16,2,2,1,1385,2,0,0,1,197,1,1,2023-01-19 13:01:34.009,2023-01-19 13:01:34.016,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:45.254,2023-02-02 16:34:45.280,41.33460121506843,2.0734541,16,2,2,1,1365,2,0,0,1,197,1,1,2023-01-19 13:01:35.019,2023-01-19 13:01:35.029,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:46.272,2023-02-02 16:34:46.280,41.334594675181,2.073208320744373,16,2,2,1,1344,2,0,0,1,197,1,1,2023-01-19 13:01:36.024,2023-01-19 13:01:36.036,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:48.252,2023-02-02 16:34:48.261,41.33453442037917,2.0727232500117068,16,2,2,1,1303,2,0,0,1,197,1,1,2023-01-19 13:01:37.995,2023-01-19 13:01:38.020,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:49.272,2023-02-02 16:34:49.295,41.33447893432431,2.0724835004816695,16,2,2,1,1282,2,0,0,1,197,1,1,2023-01-19 13:01:39.016,2023-01-19 13:01:39.023,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:51.270,2023-02-02 16:34:51.277,41.33433564511693,2.0720252095874363,16,2,2,1,1241,2,0,0,1,197,1,1,2023-01-19 13:01:41.007,2023-01-19 13:01:41.030,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:54.290,2023-02-02 16:34:54.305,41.33401822134537,2.0714092725367412,16,2,2,1,1178,2,0,0,1,197,1,1,2023-01-19 13:01:44.001,2023-01-19 13:01:44.016,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:57.307,2023-02-02 16:34:57.317,41.33359933871561,2.070917636818104,16,2,2,1,1116,2,0,0,1,197,1,1,2023-01-19 13:01:47.001,2023-01-19 13:01:47.011,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:58.309,2023-02-02 16:34:58.320,41.3334411534146,2.070778012275696,16,2,2,1,1095,2,0,0,1,197,1,1,2023-01-19 13:01:48.004,2023-01-19 13:01:48.021,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:34:59.333,2023-02-02 16:34:59.341,41.33327450325687,2.070665986614058,16,2,2,1,1074,2,0,0,1,197,1,1,2023-01-19 13:01:49.020,2023-01-19 13:01:49.032,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:01.326,2023-02-02 16:35:01.337,41.33292467960187,2.070482674894464,16,2,2,1,1032,2,0,0,1,197,1,1,2023-01-19 13:01:50.994,2023-01-19 13:01:51.006,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:02.348,2023-02-02 16:35:02.357,41.33273684449587,2.0704281266403624,16,2,2,1,1011,2,0,0,1,197,1,1,2023-01-19 13:01:52.026,2023-01-19 13:01:52.034,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:04.359,2023-02-02 16:35:04.382,41.33235043441706,2.0703669261771127,16,2,2,1,968,2,0,0,1,197,1,1,2023-01-19 13:01:54.017,2023-01-19 13:01:54.039,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:05.372,2023-02-02 16:35:05.379,41.332154463356424,2.070360401572794,16,2,2,1,947,2,0,0,1,197,1,1,2023-01-19 13:01:55.024,2023-01-19 13:01:55.037,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:07.348,2023-02-02 16:35:07.358,41.33175231,2.0703595876693726,16,2,2,1,903,2,0,0,1,197,1,1,2023-01-19 13:01:56.995,2023-01-19 13:01:57.001,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:08.372,2023-02-02 16:35:08.383,41.33155011,2.0703595876693726,16,2,2,1,880,2,0,0,1,197,1,1,2023-01-19 13:01:58.007,2023-01-19 13:01:58.040,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:09.388,2023-02-02 16:35:09.403,41.33134281,2.0703595876693726,16,2,2,1,858,2,0,0,1,197,1,1,2023-01-19 13:01:59.020,2023-01-19 13:01:59.048,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:11.390,2023-02-02 16:35:11.417,41.3309262,2.0703595876693726,16,2,2,1,812,2,0,0,1,197,1,1,2023-01-19 13:02:01.029,2023-01-19 13:02:01.039,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:13.433,2023-02-02 16:35:13.445,41.3305117,2.0703676342964172,16,2,2,1,741,2,0,0,1,197,1,1,2023-01-19 13:02:03.041,2023-01-19 13:02:03.053,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:15.394,2023-02-02 16:35:15.403,41.33010803,2.0703676342964172,16,2,2,1,719,2,0,0,1,197,1,1,2023-01-19 13:02:04.988,2023-01-19 13:02:05.006,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:16.442,2023-02-02 16:35:16.453,41.32991132078229,2.070381729031482,16,2,2,1,696,2,0,0,1,197,1,1,2023-01-19 13:02:06.047,2023-01-19 13:02:06.072,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:18.443,2023-02-02 16:35:18.467,41.32951372620917,2.070414400139031,16,2,2,1,631,2,0,0,1,197,1,1,2023-01-19 13:02:08.026,2023-01-19 13:02:08.054,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
2023-02-02 16:35:21.481,2023-02-02 16:35:21.488,41.328928101462424,2.070483513969224,16,2,2,1,587,2,0,0,1,197,1,1,2023-01-19 13:02:11.040,2023-01-19 13:02:11.055,16.0,2.0,2.0,0.0,8191.0,2.0,0.0,0.0,2.0,197.0,1.0,1.0
