dst_timestamp,data,timestamp
2023-02-01 06:28:35.880,"[16, 2, 2, 2, 22, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:29:36.439,"[16, 2, 2, 2, 739, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:29:43.494,"[16, 2, 2, 2, 587, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:29:51.528,"[16, 2, 2, 2, 414, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:30:03.603,"[16, 2, 2, 2, 155, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:32:01.606,"[16, 2, 2, 1, 909, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:32:05.646,"[16, 2, 2, 1, 825, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:32:09.685,"[16, 2, 2, 1, 741, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:32:11.682,"[16, 2, 2, 1, 700, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:32:14.707,"[16, 2, 2, 1, 638, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:32:49.969,"[16, 2, 2, 1, 228, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:32:51.999,"[16, 2, 2, 1, 187, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:33:21.204,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:23.217,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:24.223,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:26.235,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:27.250,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:29.244,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:30.267,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:31.283,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:33.266,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:34.286,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:36.298,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:37.299,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:38.308,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:39.325,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:40.342,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:41.358,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:43.350,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:44.357,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:45.367,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:47.364,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:49.380,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:50.418,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:51.414,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:52.695,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:54.434,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:56.445,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:33:58.483,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:00.502,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:01.510,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:03.507,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:05.506,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:06.538,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:07.542,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:08.550,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:10.557,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:11.571,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:12.584,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:13.602,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:14.632,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:16.625,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:17.635,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:19.654,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:20.668,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:21.676,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:23.692,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:24.700,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:25.713,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:26.716,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:27.705,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:28.734,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:30.722,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:31.767,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:33.752,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:34.779,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:35.778,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:36.788,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:37.795,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:38.811,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:39.820,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:40.827,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:42.830,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:43.848,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:45.853,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:46.876,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:47.871,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:34:48.884,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 06:35:28.181,"[24, 2, 2, 1, 1926, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:35:31.199,"[24, 2, 2, 1, 1845, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:35:49.338,"[24, 2, 2, 1, 1377, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:35:51.363,"[24, 2, 2, 1, 1323, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:35:53.377,"[24, 2, 2, 1, 1269, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:35:59.432,"[24, 2, 2, 1, 1105, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:36:05.497,"[24, 2, 2, 1, 940, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:36:08.516,"[24, 2, 2, 1, 853, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:36:31.691,"[24, 2, 2, 1, 281, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:36:41.792,"[24, 2, 2, 1, 73, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:36:43.803,"[24, 2, 2, 1, 35, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:38:02.737,"[4, 2, 2, 0, 8191, 2, 0, 0, 3, 197, 1, 1]",
2023-02-01 06:38:04.492,"[4, 2, 2, 0, 8191, 2, 0, 0, 3, 197, 1, 1]",
2023-02-01 06:38:06.510,"[4, 2, 2, 0, 8191, 2, 0, 0, 3, 197, 1, 1]",
2023-02-01 06:40:58.877,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:41:00.868,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:41:01.897,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:41:03.868,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:41:04.906,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:41:06.894,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:41:07.905,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:41:08.926,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:41:09.942,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:41:11.979,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:41:13.975,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:41:15.968,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:06.397,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:08.399,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:10.389,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:11.414,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:13.409,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:14.409,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:15.413,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:16.429,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:17.462,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:19.453,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:20.452,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:21.466,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:22.486,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:42:23.490,"[4, 2, 2, 0, 8191, 2, 0, 0, 2, 197, 1, 1]",
2023-02-01 06:46:41.409,"[24, 2, 2, 2, 1944, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:46:47.453,"[24, 2, 2, 2, 1777, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:46:50.481,"[24, 2, 2, 2, 1694, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:46:56.524,"[24, 2, 2, 2, 1529, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:47:03.582,"[24, 2, 2, 2, 1338, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:47:06.607,"[24, 2, 2, 2, 1256, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:47:09.643,"[24, 2, 2, 2, 1176, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:47:11.647,"[24, 2, 2, 2, 1123, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:47:21.724,"[24, 2, 2, 2, 851, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:47:26.769,"[24, 2, 2, 2, 714, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:47:38.850,"[24, 2, 2, 2, 386, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:47:51.976,"[24, 2, 2, 2, 32, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:49:16.796,"[4, 2, 2, 0, 8191, 2, 0, 0, 3, 197, 1, 1]",
2023-02-01 06:49:18.685,"[4, 2, 2, 0, 8191, 2, 0, 0, 3, 197, 1, 1]",
2023-02-01 06:50:40.301,"[16, 2, 2, 2, 1682, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:50:48.380,"[16, 2, 2, 2, 1515, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:50:50.394,"[16, 2, 2, 2, 1474, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:50:56.449,"[16, 2, 2, 2, 1348, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:50:58.475,"[16, 2, 2, 2, 1307, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:51:03.524,"[16, 2, 2, 2, 1204, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:51:09.538,"[16, 2, 2, 2, 1078, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:51:13.571,"[16, 2, 2, 2, 994, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:51:31.725,"[16, 2, 2, 2, 608, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:51:33.728,"[16, 2, 2, 2, 565, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:51:51.887,"[16, 2, 2, 2, 187, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:51:53.906,"[16, 2, 2, 2, 144, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:51:58.941,"[16, 2, 2, 2, 16, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:52:58.321,"[16, 2, 2, 2, 971, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:53:20.538,"[16, 2, 2, 2, 508, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:53:48.753,"[16, 2, 2, 1, 358, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:53:53.771,"[16, 2, 2, 1, 262, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:54:03.868,"[16, 2, 2, 1, 83, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:54:56.252,"[10, 2, 2, 2, 227, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:55:04.314,"[10, 2, 2, 2, 152, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:55:07.353,"[10, 2, 2, 2, 133, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:55:16.405,"[10, 2, 2, 2, 62, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:55:19.423,"[10, 2, 2, 2, 33, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:55:34.579,"[16, 2, 2, 2, 543, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:55:53.687,"[16, 2, 2, 2, 154, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:58:07.204,"[16, 2, 2, 2, 289, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:58:16.265,"[16, 2, 2, 2, 114, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:58:43.455,"[16, 2, 2, 2, 593, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:58:56.586,"[16, 2, 2, 2, 340, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:59:46.867,"[16, 2, 2, 2, 855, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 06:59:50.896,"[16, 2, 2, 2, 788, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:00:18.113,"[16, 2, 2, 2, 341, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:00:21.139,"[16, 2, 2, 2, 293, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:00:25.171,"[16, 2, 2, 2, 225, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:07:25.260,"[16, 2, 2, 2, 202, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:07:27.259,"[16, 2, 2, 2, 161, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:08:11.607,"[16, 2, 2, 2, 273, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:09:03.885,"[16, 2, 2, 2, 899, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:09:41.098,"[16, 2, 2, 2, 76, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:10:01.069,"[16, 2, 2, 1, 605, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:10:23.194,"[16, 2, 2, 1, 187, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:11:37.717,"[16, 2, 2, 2, 1519, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:11:45.746,"[16, 2, 2, 2, 1371, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:11:48.756,"[16, 2, 2, 2, 1306, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:11:54.808,"[16, 2, 2, 2, 1178, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:12:02.885,"[16, 2, 2, 2, 1007, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:12:09.927,"[16, 2, 2, 2, 853, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:12:40.188,"[16, 2, 2, 2, 212, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:13:35.659,"[16, 2, 2, 1, 1751, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:13:37.667,"[16, 2, 2, 1, 1708, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:13:42.746,"[16, 2, 2, 1, 1600, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:13:45.740,"[16, 2, 2, 1, 1536, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:13:48.772,"[16, 2, 2, 1, 1471, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:13:53.796,"[16, 2, 2, 1, 1364, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:13:59.837,"[16, 2, 2, 1, 1237, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:14:15.954,"[16, 2, 2, 1, 901, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:16:27.985,"[20, 2, 2, 2, 786, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:16:32.043,"[20, 2, 2, 2, 681, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:16:45.101,"[20, 2, 2, 2, 333, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:17:00.189,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:01.237,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:03.242,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:05.242,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:06.258,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:08.270,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:10.255,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:11.288,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:12.306,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:14.286,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:15.320,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:17.344,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:18.346,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:20.344,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:21.369,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:23.399,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:25.385,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:26.396,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:27.398,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:28.434,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:29.442,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:31.442,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:32.464,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:34.483,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:36.476,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:37.510,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:39.530,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:40.524,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:41.530,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:42.529,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:43.567,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:45.581,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:47.586,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:48.604,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:49.617,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:50.632,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:51.657,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:53.616,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:54.665,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:55.677,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:57.664,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:58.675,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:17:59.674,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:00.707,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:02.791,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:03.789,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:05.701,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:06.768,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:07.785,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:09.806,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:11.801,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:13.779,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:14.794,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:15.812,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:16.833,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:18.855,"[31, 2, 2, 0, 8191, 0, 0, 0, 0, 197, 1, 1]",
2023-02-01 07:18:49.063,"[20, 2, 2, 2, 5080, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:18:50.070,"[20, 2, 2, 2, 5080, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:18:51.083,"[20, 2, 2, 2, 5053, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:18:53.083,"[20, 2, 2, 2, 5000, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:18:54.089,"[20, 2, 2, 2, 4948, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:18:55.106,"[20, 2, 2, 2, 4948, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:18:56.118,"[20, 2, 2, 2, 4922, 2, 0, 0, 1, 197, 1, 1]",
2023-02-01 07:18:57.119,"[20, 2, 2, 2, 4897, 2, 0, 0, 1, 197, 1, 1]",
